szerzo,magyar_cim,nyelv,count
BALLA László,Vége lesz a télnek. Vers,orosz,1
HÁY Gyula,Végeladás (?),német,1
LECHNER Gyula,Végem (?),német,1
MAGYAR NÉPKÖLTÉS − VERS,Végig mentem a parâgyi nagy uczân − Ethnol. Mitt. 3. szám,német,1
MAGYAR NÉPKÖLTÉS − VERS,Végig mentem az ormodi temetőn,angol,2
NÉMETH László,Végig mentem az ormódi...,angol,1
LADÁNYI Mihály,Végigment a kávéház magányosai között,eszperantó,1
LADÁNYI Mihály,Végigment a kávéház magányosai között,spanyol,1
SALAMON Ernő,Végítélet,román,1
VITÉZ György,Végítélet,holland,1
PILINSZKY János,Végkifejlet,eszperantó,1
PILINSZKY János,Végkifejlet,francia,1
ÖRKÉNY István,Végleges megoldás,orosz,1
LECHNER Gyula,Végletek (?),német,1
KISFALUDY Károly,Végpart,német,1
SZENES László,Végre nem hajtott megbízás (?),orosz,1
EÖTVÖS József,Végrendelet,angol,7
EÖTVÖS József,Végrendelet,német,5
EÖTVÖS József,Végrendelet,francia,4
EÖTVÖS József,Végrendelet,román,2
EÖTVÖS József,Végrendelet,japán,1
EÖTVÖS József,Végrendelet,kazah,1
EÖTVÖS József,Végrendelet,olasz,1
EÖTVÖS József,Végrendelet,orosz,1
EÖTVÖS József,Végrendelet,szlovák,1
FARKAS Antal,Végrendelet,orosz,1
GÁL László,Végrendelet,szerb,1
GODA Gábor,Végrendelet,orosz,1
VAJDA János,Végrendelet,román,1
SZENES László,Végrendelet (?),orosz,1
LIGETI Károly,Végrendeletem,orosz,1
MARSALL László,Végső,francia,1
PETŐFI Sándor,Végszó xxx-hoz,német,9
PETŐFI Sándor,Végszó xxx-hoz,olasz,4
PETŐFI Sándor,Végszó xxx-hoz,angol,1
PETŐFI Sándor,Végszó xxx-hoz,francia,1
PETŐFI Sándor,Végszó xxx-hoz,szlovák,1
PETŐFI Sándor,Végszó xxxhoz,angol,1
GARAI GÁBOR,Végtelen még egy...,orosz,1
FEKETE István,Végtelen út,német,1
SÓS György,Végtisztesség,német,2
JÓZSEF Attila,Végül,német,3
JÓZSEF Attila,Végül,angol,2
GARAI GÁBOR,Végül,orosz,1
JÓZSEF Attila,Végül,bolgár,1
JÓZSEF Attila,Végül,francia,1
JÓZSEF Attila,Végül,héber,1
JÓZSEF Attila,Végül,orosz,1
JÓZSEF Attila,Végül,román,1
JÓZSEF Attila,Végül,spanyol,1
JÓZSEF Attila,Végül,szlovák,1
JÓZSEF Attila,Végül,ukrán,1
JÓZSEF Attila,Végül (Részlet),francia,1
JÓZSEF Attila,Végül − Verses könyv 1931-ből,francia,1
JÓZSEF Attila,Végül − Verses könyv 1931-ből,román,1
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,orosz,3
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,kínai,2
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,román,2
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,bolgár,1
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,cseh,1
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,finn,1
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,héber,1
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,német,1
JÓZSEF Attila,Végül − Verseskönyv 1931-ből,szlovák,1
LÁSZLÓFFY Aladár,Végül is,német,1
REVICZKY Gyula,Végzet − Változatok,francia,1
JUHÁSZ Gyula,Velazquez halála,szlovák,1
VAS István,Velazquez Vénusza,német,1
SOMLYÓ György,Veled,francia,1
KASSÁK Lajos,Veled vagyok,angol,1
KASSÁK Lajos,Veled vagyok,lengyel,1
SZABÓ Lőrinc,Velem süllyedsz,francia,1
ERDŐS Renée,Velence,szlovák,1
GYÓNI Géza,Velence (?),román,1
JÓKAI Mór,Véletlen (?),cseh,1
CSOÓRI Sándor,Véletlenül elejtett virág ez a nő,francia,2
CSOÓRI Sándor,Véletlenül elejtett virág ez a nő,makedón,1
ZALKA Miklós,Velicska és a jós,orosz,1
ZALKA Máté,Velicska és a jós (?),orosz,1
BALÁZS Béla,Velünk harcolnak a hegyek elb.,orosz,2
ADY Endre,Vén diák üdvözlete − Az Illés szekerén,cseh,1
ADY Endre,Vén faun üzenete − Új versek,angol,1
ADY Endre,Vén faun üzenete − Új versek,cseh,1
ADY Endre,Vén faun üzenete − Új versek,francia,1
ADY Endre,Vén faun üzenete − Új versek,holland,1
ADY Endre,Vén faun üzenete − Új versek,horvát,1
GREGUSS Ágost,Vén ivó,francia,1
MAGYAR NÉPKÖLTÉS − VERS,Vén juhászné (?),francia,1
ADY Endre,"Vén, bolond úr − A menekülő Élet",francia,1
ADY Endre,"Vén, bolond Úr − A menekülő Élet",szlovák,1
KISS Anna,Vénasszony tudománya,francia,1
RADNÓTI Miklós,Vénasszonyok nyara,orosz,1
RADNÓTI Miklós,Vénasszonyok nyara (Esti mosolygás),olasz,1
PETŐFI Sándor,Vendég,angol,1
PETŐFI Sándor,Vendég,olasz,1
BENJÁMIN László,Vendégek,orosz,1
FEKETE István,Vendégek,lengyel,1
NAGY László,Vendégek jövetele,angol,1
MÁRAI Sándor,Vendégjáték Bolzanoban,német,3
MÁRAI Sándor,Vendégjáték Bolzanoban,cseh,1
MÁRAI Sándor,Vendégjáték Bolzanoban,holland,1
MÁRAI Sándor,Vendégjáték Bolzanoban,olasz,1
MÁRAI Sándor,Vendégjáték Bolzanoban,spanyol,1
MÁRAI Sándor,Vendégjáték Bolzanoban,svéd,1
MÁRAI Sándor,Vendégjáték Bolzanóban,cseh,1
MÁRAI Sándor,Vendégjáték Bolzanóban,német,1
ADY Endre,Vendégség Bottyán vezérnél − Ki látott engem?,cseh,1
KOSZTOLÁNYI Dezső,Vendégség közben − Meztelenül,szlovák,1
ZALKA Máté,Vendégségben Sjortenál − (Elbeszélés),orosz,1
PÁKOZDY Ferenc,Vendégszeretet,lengyel,1
DEBRECZENI József,Vének tavasza (?),szerb,1
MAGYAR NÉPKÖLTÉS − PRÓZA,"Veneturné − Kőváry, Száz tört.",francia,1
PÁSZTOR Árpád,Vengerkák,német,1
ÁPRILY Lajos,Vénség,cseh,1
KOSZTOLÁNYI Dezső,Vénség,román,1
HIDAS Antal,Vénülök már,orosz,2
FÁY András,Vénus és Saturn,német,1
JÉKELY Zoltán,Vénusz-hívogató,szlovák,1
PAP Károly,Vér,francia,1
ADY Endre,Vér és arany,német,10
ADY Endre,Vér és arany,román,7
ADY Endre,Vér és arany,szlovák,7
ADY Endre,Vér és arany,francia,6
ADY Endre,Vér és arany,olasz,6
ADY Endre,Vér és arany,angol,5
ADY Endre,Vér és arany,cseh,5
ADY Endre,Vér és arany,eszperantó,4
ADY Endre,Vér és arany,spanyol,4
ADY Endre,Vér és arany,lengyel,3
ADY Endre,Vér és arany,holland,2
ADY Endre,Vér és arany,horvát,2
ADY Endre,Vér és arany,bolgár,1
ADY Endre,Vér és arany,héber,1
ADY Endre,Vér és arany,makedón,1
ADY Endre,Vér és arany,orosz,1
ADY Endre,Vér és arany,szerb,1
ADY Endre,Vér és arany,szlovén,1
ADY Endre,Vér és arany,tagalog,1
ADY Endre,Vér és arany,ukrán,1
ADY Endre,Vér és arany − −,orosz,1
ADY Endre,Vér és arany − −,szlovák,1
ADY Endre,Vér és arany − A Magunk szerelme,román,1
ADY Endre,Vér és arany − Ki látott engem?,angol,1
ADY Endre,"Vér és arany − Szeretném, ha szeretnének",német,1
ADY Endre,Vér és arany − Új versek,horvát,1
ADY Endre,Vér és arany − Új versek,olasz,1
SZOMBATI Sándor,Vér és víz,francia,1
NAGY László,Vér-ugató tündér,finn,1
NAGY László,Vér-ugató tündér,német,1
ADY Endre,Vér: ős áldozat − Az utolsó hajók,olasz,1
ADY Endre,Vér: Ős-áldozat − Az utolsó hajók,olasz,1
ADY Endre,Vér: ősáldozat − Az utolsó hajók,olasz,1
GELLÉRI Andor Endre,Vera naplója,orosz,1
MAGYAR NÉPKÖLTÉS − VERS,Verbováltak falu végén,német,1
JÓKAI Mór,Vércsepp (?),lengyel,1
HIDAS Antal,Verd hóvihar − Hazatérés 4.,orosz,1
MAGYAR NÉPKÖLTÉS − VERS,"Verd meg isten, verd meg",román,1
BAKUCZ József,Verdun autóbuszról,holland,1
SARKADI Imre,Veréb dűlő,román,2
MIKSZÁTH Kálmán,Veréb Pál traktában − Urak és parasztok,német,1
BENJÁMIN László,"Verebek, ólmos esőben",orosz,1
MOLDOVA György,"Verebes, a túlművelt boxoló",német,1
ZALKA Máté,Vereczke,orosz,1
WEÖRES Sándor,Verejték (?),német,1
MAGYAR NÉPKÖLTÉS − VERS,Véremmel írattam − Ortutay Rabénekek 33.,orosz,1
KOSZTOLÁNYI Dezső,Verés − Kenyér és bor,eszperantó,1
JÓKAI Mór,Véres emlékek,finn,1
MAGYAR NÉPKÖLTÉS − VERS,Veres Jóska,román,1
MAGYAR NÉPKÖLTÉS − PRÓZA,Véres lakoma (?) − Mednyánszky,német,1
PETŐFI Sándor,Véres napokról álmodom,német,22
PETŐFI Sándor,Véres napokról álmodom,orosz,13
PETŐFI Sándor,Véres napokról álmodom,angol,6
PETŐFI Sándor,Véres napokról álmodom,bolgár,6
PETŐFI Sándor,Véres napokról álmodom,olasz,5
PETŐFI Sándor,Véres napokról álmodom,szlovák,5
PETŐFI Sándor,Véres napokról álmodom,francia,4
PETŐFI Sándor,Véres napokról álmodom,román,4
PETŐFI Sándor,Véres napokról álmodom,cseh,3
PETŐFI Sándor,Véres napokról álmodom,lengyel,3
PETŐFI Sándor,Véres napokról álmodom,észt,2
PETŐFI Sándor,Véres napokról álmodom,kínai,2
PETŐFI Sándor,Véres napokról álmodom,örmény,2
PETŐFI Sándor,Véres napokról álmodom,arab,1
PETŐFI Sándor,Véres napokról álmodom,azerbajdzsán,1
PETŐFI Sándor,Véres napokról álmodom,eszperantó,1
PETŐFI Sándor,Véres napokról álmodom,fehérorosz,1
PETŐFI Sándor,Véres napokról álmodom,finn,1
PETŐFI Sándor,Véres napokról álmodom,héber,1
PETŐFI Sándor,Véres napokról álmodom,holland,1
PETŐFI Sándor,Véres napokról álmodom,kazah,1
PETŐFI Sándor,Véres napokról álmodom,kirgiz,1
PETŐFI Sándor,Véres napokról álmodom,koreai,1
PETŐFI Sándor,Véres napokról álmodom,lett,1
PETŐFI Sándor,Véres napokról álmodom,moldva,1
PETŐFI Sándor,Véres napokról álmodom,mongol,1
PETŐFI Sándor,Véres napokról álmodom,spanyol,1
PETŐFI Sándor,Véres napokról álmodom,türk,1
PETŐFI Sándor,Véres napokról álmodom,ukrán,1
PETŐFI Sándor,Véres napokról álmodom...,eszperantó,1
ADY Endre,Véres panorámák tavaszán − Ki látott engem?,román,5
ADY Endre,Véres panorámák tavaszán − Ki látott engem?,orosz,3
